Positive,appaadi final a trend aachupetta paraak
Positive,comment padikkamma poi first like pottu tu vanga boss
Positive,mairu mari iruku trailer idhuku teaser thevalam
Positive,superb thala by thalapathy fan naraya naraya naraya vera vera vera um sink agudhu
Positive,otha sama thala   d   maradi vnga
Positive,original  pink copy  nerkonda paarvai
Positive,neriya neriya neriya neriyanadaka koodathuu tha bgm
Positive,rompa nallukku apro kojam kurumpa pakka porom thalaivara
Positive,thalaivaaaaaaa  marana mass   waiting for petta kaali
Negative,                  copy paste but different content
Negative,dislike pottavan lam kaandu pudicha kannutheriyatha  puga
Negative,intha mokka hero ku  action king ah ayyo  enna kodumai sir hero nu title vere
Positive,vere level anna from telugu fan
Positive,thala fans like potu tu poge
Positive,marana mass thalivaa we are waiting
Positive,i am from punjab just lv you karthi
Positive,i i yo ethu nalla erukke
Positive,i am waiting thala marna mass
Negative,dislike pannavangalai cut draweroda adichi anupunum
Positive,mass movie la entay la blockbuster
Positive,thala mass dialogue  therika vidalama madri padam irukum solravanga mattum like podunga
Positive,k likes kuda varala ithula evanga m likes kilikurangalam aamaiyans
Positive,adei nalla remakecopy pandra da thala illa thatha
Positive,padathula vara dialogue yara pathi pesuraga endrathu mukkiyam illa yaru pesuraga  endrathu than mukiyam
Positive,sema trailer bgm super eruka  iam waiting  pongal  petta pakam   
Positive,we all want yuvan sir bgms
Positive,magamuni asuran varisaiyil kaithi yum semma hit agumnu nenaikiraen
Positive,thalaivaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa we r waiting for you
Positive,thalaivar  makkal selvan marana maaass combo
Positive,vera level trailer love you rajini sir and super karthik subbaraj
Positive,sema ya iruku thala thala thani love you thala
Positive,ipdi neraya neraya neraya love you thala
Positive,what did you say meera krishnan what did you tell him goosebumps
Positive,dei ennada views ah pause panni vachu irukkeenga
Negative,nkp trailer  ellam aven seyal movie matiri  eriku
Positive,wow amazing super        my like m
Positive,his look like so manly        again
Positive,semma finally meesai ya murukkikittu madurai getup semma thoranai thalaiva waiting
Positive,maass dialogue kola gaandule irukken  that pistol twisting scene awesome
Positive,super mass  thala da 
Negative,thala haters lam orama poi kathurunga da pundaikala
Positive,  appo saithyama nee kadayadhu
Positive,super i love my super comic star rajini
Positive,how wants part  kaidi movie like me fast
Positive,adangappadeiidhu dharmadhurai raajathi raja rajini daaaaaa wwwwowwwww
Negative,vijay sethupathi neenga vijay illa vijay sethupathiyave pannungavijay trend ungalukku set agadhu
Positive,oruthar mela neenga viswasatha katrathu kaga inooruthara ennn aseenga padutheerenga
Positive,ennada mersal teaser likes kooda varla but thala massluv ajith sir hate ajith fans
Positive,oruthar mela viswasam katrudhukaga innoruthara en asinga paduthringa mass thala purinjavanga purinjikonga
Positive,inda padathukku peyar mathanumna enna veppinga 
Positive,intha like pannunga nu solravana pathale irritate aguthunu solravanla like pannitu pongada
Positive,flamboyant look  superstar rajnikanth
Positive,gv sir bgm bayangaram vera level sir
Positive,money money money money money  now  neraya neraya neraya neraya  thala vera level
Positive,super star na athu rajinimasssssssssssss thalaivaaaaaaa
Positive,kola massss trailor vera leval thalaivar
Positive,yen thalaiva nee vaazgha pallaandu petta paraagh
Positive,orutar mela wiswasatta katturazukk aaga vendi ean innorutara asing padutureenga  inda dialog moviela semma hit aakum
Positive,all kerala chiyaan fans like here
Positive,promotion sun pictures maathiri pannunga sir appathan ellarukum reach aagum
Positive,super super    dhool  dhool ma
Positive,s rajini fans  hit like
Positive,idhuku munadi ivlo alaga rajniya pathrukoma
Positive,average solra alavuku trailer illa naan romba ethir paarten old dialogues repeated
Positive,mersal ayuten thala thala than sema acting you lying you lying you lying dialouge sema sema sema
Negative, times i am age rajini vareyan
Positive,no  trending after  days
Positive,oruthar mela neenga visuvasam katrathukaga inoruthara yen asinga paduthuringa dialogue nice
Positive,vera level thalaiva marana waiting  petta movie seekiram va thalaiva 
Positive,padatha ippove pakanum pola thonuravanga like podunga
Positive,akshay is king of bollywood
Positive,dailyum pakkama irukka mdiyala thala  
Positive,mass thala  marana  mass
Positive,romba super rajini style full trailer excellent hits super duper hit movie
Positive,ipaa enna panna poroom     sweet saapida porom    semmma
Positive,come on thala veriyans just k likes to need
Positive,thalaivar na summa va  fire
Positive,indha time miss aahudhu
Positive,rajni kanth sir with akshaykumar woww
Positive,last la malaysian language ningge romba naal wait pannano enna kandupudike semma
Positive,semma thala get hurt kattuthu trailer yaaru st pathathu like pannunga
Positive,waiting for you thalaivaa    vaa vaa vaa eppa varuva
Positive,    varusa cinemala ithan best dialogue
Positive,pakka mass intro ajith kumar sir
Positive,king is on the waytharamana sambavam iruku endtha pongal ku
Positive,waiting for thala dharisanam nalaiku pwolikalam
Negative,mela vandhavanta thaan keka          paithiyakara payaluga
Negative,ennada ithu innum trending la varavae illa tralier
Negative,evlo periya actor rajini sir arasiyaluk mattum varaama irundha semmaya irundhrukkum
Positive,thalaiver mass aakko anirudh semma music
Positive,kadaisiya dance semmaiya irukudhu eagerly waiting for thalaivars pongal k
Negative,ongammala kuttu va pundaila vadai sudurom
Positive,padam mass erukum thalapathy fans sarp wisas
Positive,thalaiver eppavum masss thannpettaila innum massstq kaarthik subburaj sirmunnadi iruntha thalaivar style la marupadium kondu vanthathuku
Positive,super semma vera level thala maaassss
Positive,kandasamy and mugamoodi mixed nu nenaikre
Negative,wow yr ye to sbse alg ha
Positive,mass i am waiting   thalapathy fanz
Negative,watha therikuthu every seen dialog marana diwali iruku
Positive,ena views ea athigama agala apadiyea nikithu
Positive,at last he talk in malay you kena tunggun lama lagi
Positive,superman films will not run in tamilnadu saago mugamoodi nyabakam irukka
Positive,nan shalini vachi kai adika poranahh shalini ahhhhhhhhhhhhh
Positive,thalaivaa  nee epavume superstar thaan
Positive,ippo namma enna panna poromsweet sapada porom
Positive,what did you say roar 
Positive,surukkamaa sonna intha generation pasangaluk baasha padayappa theatreleh poy paakkamudiyaadhavungalukk thalaivara kudukkara oru chinna treat marana kaatt vere level
Positive,padam patuthu trailer pakuruvunga like podunga
Positive,ippa enna panna poro sweet sapta poro sema pakka marana massu thalaivar
Negative,bigil ku wait panravanga like podunga
Positive,bgm vera level waiting to see in big screens
Positive,paathute iruken marubadiyum marubadiyum avlo pudichiruku  only for thala nd you
Negative,flat  proud to be a talaivar fan  rajinified  sirapana taramana sambavatha inimethan paka porom 
Positive,thala innum neraya neraya neraya neraya 
Positive,happy yo see you thala  eppavum ungal naal vazhiyil ungal rasigargal
Positive,fan of super  star  telangana
Positive,s thalaivara thirupi thandaduku big thanks to karthik subburaj
Positive,mr ajith looks so good i miss sridevi mam
Positive,thala thala thala mass mass mass
Positive,thanks fans from karnataka hit like here
Positive,verithanam sk anna verah level sk anna  thalah solah varthaiyah ilah sk anna super annah
Negative,first odamba korachuto apram nadika vanga thayavu senju  
Positive,mrana mass iliya suppr star dhanush
Positive,thala always masss ippo sollava venum you music vera level ah irukkum
Positive,neariya neraiya neraiya amah mudi rombha dhan nerachurukku
Positive,jai thala ajith andra ajith fan
Positive,last dialogue thala un fans ku sollu atha
Positive,aiyoyoyoyo waiting la yae veri eruthe
Negative,ranjith neuma da trailer patha parthu irutha sethuru
Positive,neega vena mass ah irukalam aana en mass enna nu theriyathula october la katren  super thala
Positive,rajini competing young hero s waaa  
Positive,indha varusham rendu padam semma treat         
Positive,petta trailer therikkithu siva engada irukka thalaya eppada katta pora
Positive,asuran trailer no  so nice
Positive,thala  yuvan bgm vera level
Positive,semmmaaaaaa i am waiting      
Positive,my dear ajith anna super thalamovie sekirama release pannuga
Positive,petta paraakkola gandula iruken kollama vidamaten
Positive,yen bro dislike pannuriga movie semaya thanks erukku
Positive,thala mass ungalukkaka naan hindi version pakkave illai love you ajith sir
Positive,correct sirsirappana tharamana sambavum neangalum inimele tha pakka porengaviswasam
Negative,paithiya kara makkal irukira varaikum indha madhiri thiramaiya illama rasigarla vachikinu kalatha ottara herosla ivarum orutharu
Positive,look like marvel movie feel super
Positive,wonderful movie karthi vera levelkeep rocking
Positive,neenga matum dha super star vera endha nayum illa thalaiva
Positive,konjam late aa vita padam blockbusterbigil kooda vendamaprm kastam thaan
Positive,bgm is killing  to 
Positive,petta  trending on singapore 
Negative,dislike full ah vijay fan ah than iruppan  
Positive,paaka thaane pora intha kaaliyude aattathe pongal will be petta parak love from kerala
Positive,appada  sirutha siva ila  happy  vera level ultimate
Negative,flop  vjs naathari paiyale tony saabam unna summa vidaathu
Negative,vetri maran pundai ku itha vita vera ethum theriyathu thevidiya magan vetri maran and dhanush lusu koothi
Negative,saho trailer  hrs le took more views nerkonda paarvai nakkitu poirchu
Positive,hmkum story seems to be okpadam epdi irukkumo
Positive,intha diwali karthi anna diwali da
Positive,mavane kola gantile irukken kollama vidamatten  thalaivaa
Positive,semma kanna suma trailer tha main picture innu pakilla  suma adrudhuilla
Positive,shankar sir vfx is awesome semma
Positive,nelam irundha eduthuppanunga kaasu irundha pudingippanunga padippa maattu
Positive,simply supere puappu viswasam kusuvasam athan pu
Positive,super thalaiva  intha pongal semaya eika pohuthu  oru pakkathula thalaivarum innoru pakkathula thalayum  sema happy enaku 
Positive,shankar  thappu pannitinga akshay kumar ku bathila sivakumar a villain a choose pannirntha innum nalla irundhurukkum
Positive,thalapathy fans asuran ku support pannu renganaoru like pannitu ponga
Positive,thala always masss ippo sollava venum y music vera level ah irukkum 
Negative,are you virgin fuck me by ajith
Positive,thala pol varumaaveri level 
Negative,mbl ah pathale ipolam bayama iruku 
Negative,padam paathumudichavanga like   padam vera level
Positive,bigilku ahppu ready saugada vijay fans
Positive,ivanga appan oru jathi veri piducha nayee
Positive,unga mass epavume vera level ji
Negative,enakku therinja varaikkum idhu ellam avan seyal    va irukkumif you feel the same hit a like
Positive,my god trailer chuma athurthu
Positive,blacksheep guys enna da panringa
Positive,one hours  k views
Positive,ithu kollywood ah bollywood ah ila hollywood ah pah ellam kalanda kalavai ah
Positive,thala neeinga thn king of mass  
Positive,indha trailer ku kuda  dislike pana  aalungala ellam thiruthavey mudiyathu akka thangachi kuda porandhavanguluku intha movie puriyum
Positive,eppa enna pana poromthalaivar  sweet sapeda porom
Positive,thala vera level and waiting for merkonda parvai like here
Positive,ajith ku set agala no mass scene
Negative,innoru rekka movie ah aagita poguthu
Positive,thala   thala  thala            
Positive,very mass  mass varanum rajini fans hit like
Positive,mass na superstar  superstar na mass petta paraak 
Positive,marana waiting thalaaaaaaaaaaaaaaaaaaaaaaa and miss you tapsee i love her          
Positive,shankar g hollywood level padam edukuringa ana logic yenga
Negative,biggest movie in india super star
Positive,only one word to say semmaaaaa
Positive,thala vandha mass aana indhamaari vaara level thala nale tharu maru     
Positive,that padipu dialogue get ghoosbumbs azhiya selvam
Negative, thalaivan makkal selven on fire
Positive,so so so mitta vera laval  mass mass mass  i am waiting
Negative,dhanush ku vayasu koranjite poguthu nu nanaikaravanga lam like pannunga
Positive,feeling like watching iru mugan 
Positive,wats happng guys y no likes
Positive,vaaaa thalaivaaaaa sure shot hit thaaan
Negative,ithuvum caste sammantha pattathayennaga neengaluma caste ah olikuren olikurenu sollitu ippdi valathutha viduringa deivame
Positive,thala fans la oru like podunga
Positive,aniruth enbar yuvan enbar gv arumai puriyathor 
Negative,idhu madhiri padam dhaan karthi sir kitta irundhu venum superb
Positive,arjun irukaru adhunala indha movie koncham pakalam sk muncha pathale siripu than varudhu
Positive,karthik subburaj mass aaah katirkaru ya
Positive,all time super star in india cinema
Positive,itha patha mask mathiri theriyalemugatha marachathan maskkanna mattum maracha athu peru kannadingo    
Positive,appo varalaaru movie la ajith uncle ah paatha maathiriye irukku paah  semma acting 
Positive,tqq   sooo much karthik thalaivaa vera level never seen before in ds style
Positive,yov manushana ya neestunning look age is just a number
Negative,dislike pannavanlam ratham kakki tan saaavan
Negative,kolla gaandla iruken kollama vida maten
Positive,yenna  acting ya  thala na thala tha
Positive,idhu varaikum vandha superstar trailerlaiye idhu supernu nenaikuravanga like podunga guys
Positive,arjun sarja  oru manusana  alicharulam avaru silaya udachuralam ana avaru sindhanaya purinjavan pistha
Positive,thala yoda nalla manasuku ellaamay nallathavay nadakum  mega blockbuster movie nkp thaan ithula entha santhegamum kidaiyathu
Positive, like for alltime superstar  thala ajith
Positive,thalaivar pakka mass  thalaivar padam na ipdi thaan irukkanum trailer therikudhu
Positive,diwali ku vandha nalla irukum asuran bigil kelmbi irukum
Positive,thala semma mass ah irukiye thala
Negative,intha deepavali thala fans kuda kondadaporaga
Positive,super se bhi upar    hai waiting for  favoriterajnikant sir and akshay kumarlycaofficialtrailar
Positive,superb  rajni sir superb
Positive,ketukonga da oruthar mela irukura viswasathukaga edhuku inoruthara asinga paduthureenga
Positive,bigil apparam yaru pakkranga oru like podunge
Positive,block block buster for super star
Negative,vikram is fucking    still badass  and awesome
Positive,othaaaa vera level karthi anna i am waiting na
Positive,ippa yaru pa trailera pakka vanthiga
Positive,only can do this rajini pettttttttttttttttaaa mrana maaaaaaaaaaaaasssssss
Negative,are you a virgin kaama paara da dai
Positive,supermuch much better than zero and toh
Positive,ultimate star ajithkumar vera level  mass
Positive,thalaivaa pakka massssss only one super star
Negative,hyy ethu telugu movie rangastalam thane
Positive,trailer mudiyuravarai remake thana nu thonite irukku  oru feel e illa
Positive,gvprakash nee nadikirayo illayo varusathuku  padamaavathu music compose pannirubgm vera level ah irukkusongs also
Positive,neraya neraya neraya neraya neraya neraya
Positive,ajith ayo sema va thala va thala
Positive,karthik subbaraj dheivame thalaivara thirimba kuduthadhuku kodaana kodi nandri
Positive,today nkp trailer yarellam paaka vanthenga
Positive,last pose uh semma mass uh
Positive,ayyo thala massmarana waitingnee va thala
Positive,onda vantha naye ooda ooda virativom engala jathila pirachathu pothum
Positive,antha alavuku elam onum ela nu nenaikuravanga like panunga
Positive,even shankar la kuda rajiniku intha look kondu vara mudila  karthik subaraj pinrapla
Positive,wrong casting manju warrierdanush sirbad casting
Positive,dhanush enaya ivan manushaana paaah verithaanamana acting raa dei
Positive,m likes varuma  hit here
Positive, screens nu mela kedaichi irundha kaithi dhan mass pani irukum
Positive,nkp trailer sema  thala voice vera level
Positive,wow thavala sema masspadam oru pundaikum aagathu
Positive,unbelievable looking like holly hood movie
Positive,last dialogue semaactually niraya peru atha than pantrangaa
Positive,ani neega kalappitinga ponga orchestrationla summa pinnitunga must use headphones
Positive,ippadi oru mass trailer aa irrukumendre athirpakkalea
Positive,vera level  blockbuster  petta
Negative,intha padathula yaru hero  sk ah illa arjun ah 
Positive,sk anna fans hit like here
Positive,trailer fantastic but rajni voice la andha palaya gethu konjam kooda illa
Positive,first day first show poravangalam like pottuttu ponga
Positive, million views soon   
Positive,thala rasigan in vayalur pudhunagar shackarsh
Negative,viswasam bgm ah mix panni potrukar pola
Negative,visssssss joli mudinchi kola gandula irukaru appadiya odiru
Positive, dai ungala thaan puritha 
Positive,trailer elam nallathan iruku ana mugamoodi  padam mari agama irundha serithan
Positive,after trending petta more views than vis vasam thalavar back on fire
Positive,trailer pudiklana paakathenga athuku yengada dislike pandrenga         loosu pasangala
Negative,ajith paraellama nadipenga epom rompa mosam
Positive,guru mass waiting for sishyan gethu
Positive,podu thagida petta paraak  kola gaandla irukan
Positive,all d best from pspk fans
Positive,new superstar is navajuddin siddiki
Positive,thalapathy kaga paaka vanthavangala like podunga  
Positive,vera level hit aagum solravanga hit like
Positive,trailer pakkamma like potta fans hit like
Positive,vitrakudathu  st place athula record pannuvom
Positive,indha padam tamil natuku kandipa theva super thala
Negative,tholiven bayam irudal dan vetriku thudipu varum chumma solren
Positive,seththalum sanda pottu saganum kaal la vilundhu saaga koodathu ahimsaya pathi yaarachum pesuna naan athigama use panra dailogue ithu
Positive, daysnkp still trending no 
Positive,gv prakash kumar is back   
Positive, k likes pangalinga adichi thookalamaa     
Positive,vera level thala you bgm eppavum pola masd
Positive,nerkondapaarvaitrailer  nerkondapaarvaitrailer  nerkondapaarvaitrailer  nerkondapaarvaitrailer  nerkondapaarvaitrailer  nerkondapaarvaitrailer  nerkondapaarvaitrailer  nerkondapaarvaitrailer  nerkondapaarvaitrailer nerkondapaarvaitrailer nerkondapaarvaitrailer
Positive,ayyo      eppo vara poguthu konjam quick ah sollungaiyya thalaiva iam waiting for 
Positive,ovvoru frame um art maary irukku sthirunavukkarasu
Positive,thala yah kondadum thalapathi rasigan love you thala
Positive,padam paathen aalu yennaaamaa nadikiraan yayabbaaa
Negative,one more movie  poor makkal yella vevasayi bad politician drohi corporate nallavanukku nalla hero yuk movie
Positive,money money money money  niraya niraya niraya niraya
Positive,vadakuran character namalu adukalam naren sariyana choice
Positive,panggaaligala  million likes varanum innum vegama like ah therika vidunka
Positive,dhanush sir ku oscar award kedikum nu solravangga like pannuga
Positive,suer str      rajni  the super  is back
Positive,thalaiva semma thalaiva apa thalapathy  kandippa mass thaaan
Positive,sirappana tharamana sambavangala inimey than paka pora thalaivaaaaaaaa
Negative,thalapathy record ah innum break pannala break panna mudiyathu
Positive,sema thala thala thala  mass ha erukku
Positive,vera level confirm super hit aagum
Positive,last dialogue ellarum kettingala trailer ah full ah parunga semma dialogue
Positive,very nice super star style  petta vetripura valluthukkal
Positive,yen trending la varalakappan hr la vanthudichu
Negative,bgm lite ah kaththi bgm maari irrukula
Negative,echa vijay fansku serupadi tandaar enga thaladifferent role
Positive,ithula dislike panna enna iruku 
Positive,maranna waiting  iam dhanush fan
Negative,vera level i love you thalaivaa
Positive,wow wow wow wow super super super
Positive,rajini siripa vida sethupathy siripu vera level thalaivan sethupathy
Positive,gv pesama nee music mattum podu pa itha maari bgm ketu romba naal achi
Positive,thala da vera yarume illa da
Positive,anna ajith vera level enga thala pola enga yaru ma illa thala daa
Negative,ennada ithu silldra punda thanama irukku appo flop than ama kunjus
Negative,kevala mana padam pengalai ilivu paduthum  padam totally tamil culture ku oppadha padam 
Positive,ayyo thala pakka pakka veri aagudhu
Positive,i am vjs fan but  like ajith sir  days poganum
Positive,thala fans kku semma treat irukku
Negative, rajini ku ena da spelling
Positive, oh man thala looking amazing
Positive,rajani sir gr man  agree hit like
Positive,vera level movie  especially bgm
Positive,mass sa iruku thala trailer la
Positive,thalaaaa inum niraiya niraiya niraiya niraiya unka kida ethir pakurommmmmmmm movie la
Positive,tha edhu dhan original thalaivar padam  trailaruke kotti kudukalam thalaivar yeppavume maas dhan
Negative,rajini sir looks like power star pawan kalyan in love scenes
Negative,screenplay vera level laaa iruku waiting to saw 
Positive,konj pathinkiruodi othingiru vaarrraru thalaivarupetta paraak
Negative,thalaiva viswasam bgm and trailer ending nkp vaa mothi paru song   ennayaaa ithu
Positive,last dialogue mass  sila per serupala avangale adichukoanga  thala da
Negative,thaalee vera level antha pundai vijay poga sollunga
Positive, teejay  yaar ellam kavanichinga   fans like here
Positive,waw nawaz and rajni  cannot wait
Positive,thalaivaaa nee vantha mattum podhum thanks to karthik annaa
Positive,oruthar mela nenga visavasam katurathukaha inorthara yen asinga paduthurenga  thala thalapathy fans
Positive,v v join pana semya erukum  vetri maran and vijay
Negative,trailer ah ivalo mokkaiya irukke aathadi
Positive,hahaha ena style ya kolla gaandlaruka
Positive,m views with k likes
Positive,comparingchitti rajini nallaa illai thane friends
Negative,glitchy  mokka vfx idhuka                
Positive,telugu thailavar fans hit like button superstar
Negative,kis kia ko zero ka trailer badiya laga esse like karo
Positive,super trailer  pudhumai vettrimaran danush vettri kootani
Positive,no one can kill once idea     nikola tesla
Positive,ipo purinjirukum yeru super star nu
Positive,chiyaan anna yeppavum mass nu solravanga mattum like pannunga
Positive,bgm vera level gv done his best
Positive,last dialogue oruthar mela viswasam kaaturathu kaga innoruthara en asinga paduthuringa  ultimate thala
Positive,thala   mass nah thala  thala nah mass
Positive,trailer na ipdi irukunam nu solravanga like here
Positive,enaku padame partha maari oru feeling uuu
Negative,bgm missing not powerful like sana
Negative,koodi daw dhala thamass daw
Positive,thalaivaaaaa please keep doing movies your mass is unmatchable
Positive,oruthar mela viswasam katradhukaga innorthara en asinga paduthuringa thala
Negative,ethukku unlike poduvangalocentral govt state govt thappa pesuna no unlike
Positive,rajini thaa style rajini thaa gethu rajini thaa masss maranaaa maassss thalaivaaa
Positive,avara contol pannunga pls  vera level expression  thala
Positive,roma naal kalichi oru family kooda d padam release aaga poudhu
Positive,trailer m likes varum nu soldravanga like it
Positive,the king of tamil nadu thala
Positive,net kind of paarvai theme music semaya irukku
Positive,semma semma semma semmathala thala than
Positive,yuvan shankar raja music vera level
Positive,rajni sir looking soyoung wowwww  
Positive,sinthanai silai udaippu ltte  leader piraba karan ah bro
Positive,waiting for judgement day nerkonda paarvai trailer marana mass thalaaaaaaaa 
Negative,  recalls vada chennai
Negative,in  you can see vasikaran transform
Positive,vera vera vera vera vera vera level
Negative,comedy ya irukku  game of trone  paarunga da
Positive,pakka mass super i had seen more than  times
Positive,lokesh kanagaraj thalapathy film sign pannittu bigil kuda ve release panringa 
Positive,thaaru maaru  thakkali soru 
Positive,makkal selvam vjs always mass pakka mass
Positive,paadam paathu tu aparom thurupi trailer paakaravaga laa yaaru
Positive,colors tamil serial set mari irruku
Positive,viswasama pettayila pongal sapda poromwaiting both
Positive,thala thala thala thala thala
Negative,lion king la tamil dubbing mufasaku vioce kuduthiruintha bayangrama iruthurukum
Positive,semmaiya irukinga thalaiva super trailer inthavaati petta pongal
Positive,m views with k likes
Negative,sawudu tholanchi flim industrye kevalam paduthuran
Positive,viswasam trailer alavuku la illa pa
Positive,compare to kappaan aduran is winderfull
Positive,intha pongal sema super ah iruka pothu
Negative,so pore i do not like it
Positive,indha padamae ivlo mass ah irukae apo thalabathy  evlo  mass ah irukum
Positive,naalaiku thala darisanam wait panna mudiyala innaiku full ah nkp trailer paakravanga oru like a podunga
Positive,wow semma semma semma vera level thala
Negative,padam mokkaiya aga pothu nu nallavea theriyuthu
Positive,intha vayasula orutha nadakarthe periya vishyam but thalaiva neenga nadipu la maass katringale thalaiva
Positive,ithanu makkale nadippu naayagal kandu padicho
Positive,thala  you combo vera level
Positive,ajith sir last dialogue super orutharu mela nega vishvasam kaatturathukku unnoruthare ean asinga paduthuringa sema thala
Positive,yennada sollame kollame release pantingo saamy trailer superb
Positive,love from super star pritviraj fans kerala
Negative,vada chennai adukalam alavuku illa average movie only
Positive, million likes varumnu solravanga  podunga
Negative, redmi note  pro la edutha maari iruku clarity
Negative,cartoon padom patha maariyae oru beelingu
Positive,viswasam  million likes nerkonda paarvai atheyum beat pannum nu ninaikaravanga yaaru 
Positive,thala innu neraya neraya neraya venum
Positive,itha patha hero padam mathiri illa
Negative,confirm flop vijay sethupathiku intha maari padam set aagathu
Positive,who is best  sk  like  vijay cmt
Positive,talaivar tirunelveli basha peurare gethu po
Positive,vj sethupathi villain role marana mass
Positive,she is looking some similar to vidya balan
Positive,yuvan music ajith sir gethuuu  vera level daaa
Positive,thala pola varuma thala eppavume mass vera level
Positive,vetrimaran dhanush combo  polladhavan  aadukalam vada chennai   asuran loading
Positive,enna ji trailer keta kadhaiavae sollitingha
Positive,dhayavasenju indha padathula mass ila mayiru ila nu yevanum saavadikadheenga let him do such roles it is healthy
Positive,pakka pakka mass class thala vere level
Positive,ending dialogue vera level semma thala pinnetinga
Positive,ajithuku vakkil getup and argument pandrathellam set agathu
Negative,teaser la ye mukka padatha mudichitinga innum enna balance
Positive,karthi anna trailer paingarama iruku  diwali ku mummaiyilaiya sangam theatre povan i like the trailer
Positive,bgm mass irrukunu solluvanga like podungabangam 
Positive,veeram ku apram oru ajith padam paakanum nu thonudhuna adhu  indha padam dhan
Positive,intha thadava national award miss aagathu eluthiruvaila vechukkonga
Positive,orutharmela neenga viswasatha katradhukaga inoruthara en asinga paduthureenga  veralvlthala
Positive,k tamil trailor likeshindi k onlykeep watch thala patalam 
Positive,love from karnataka  loved trailer  dub in kannada 
Negative,thaliva unagala matum tha ipdi gethu kata mudium world ka oru mass
Positive,gethu kaatraru pa vikram ji mersalayitan
Positive,rajini fans like here and subsibe me
Positive,intha matri thairiyasaali epavavathu oruthan than porapan avana payan paduthikidavan than buthisaali neenga buthisaali than vetrimaran sir
Positive,thala voice supar movie vera levelbgm nice
Positive,enna trailer da mass da terrified  extraordinary
Negative,poda kezha koodhivera  kooda solla lam inga unakum sombadichikitu un kaala nakki pozhaikira nainga overa kolaikum 
Positive,last line vera lvl  bangamlove you thaala
Positive,ennudaya data lam trailer pathey kali pannitu irukkan thala fans ennai pol ulla fans like podunga
Negative,cerita pelik yg jadi nombor  pening aq
Positive,eppaa dai unmaiyna courtukku veeduma alainjavanttea poi kealunga judge munnadi eppadi pesuvanganndu therium
Negative,aama dhadi valikinu lawyer cannot speak like this mokke vijay is vijay
Positive,oruthar mela irukkura viswasathukkaga innoruthara yen asingapaduthuringa  dialogue semma
Negative,super star rajini fans hit like
Positive,soon m likes  before movie release kandippa vantudum
Positive,mavane kola kandula iruken petta parak
Positive, yuvan bgm therikuthu use headset
Positive,adv lk lal krishna rolling on tamil
Positive,already hollywood padathila idhathana yeduthu vachirukanungamarupadiyum yenda
Positive,asuran fdfs wait pandravaga mattum like poduga
Positive,omg rajini is killing awesomeget rajinified
Positive,two weeks vijay tvla potruvan appa pathukalam
Positive,marana kattu katta thalaiver ready dharmathin thalaivan rajini back  indha pongalukku petta sweet sapidu poram
Positive,ne va thalaivaaaa  thukku duraya adichu thukkiralam
Positive,thala kola mass      thala
Positive,entha padam satharana thala padama erukathu wait panni paruga audience mathila miga periya impact erukum 
Positive,anna vera level na neengamovie hit aaguma
Positive,idhu amithab hindi remake in tamil
Positive,neenga vilayadnathu enkitte ille yaman kitte  chiyan vikram
Negative,sirappana tharamana sambavam inima dhaan pakka pora
Positive,wait pannuga bass innu scene mudila
Positive,sema ultimate trailer  i m so so exited
Positive,indha maari ponnungaluku indha maari dhaan nadakkum   thalanadakkadhunadakkka koodadhu    verithanam
Positive,wowwwww thalaivaaaaa pathute irukanum pola iruku lovely
Positive,rajini sir different ta erukar sema ya erukuuu i m waiting
Positive,padam theatre la semma mass kaattum  semmaya kalla kattum
Positive,let us make it  million likes
Positive,ayyyoooo vera level vera level vera level vera level vera level vera level vera level vera level veraaaaaa level
Positive,super star rajni sir love you
Positive,thala   verithanam  intha padam rapists ku marana serupadi kudukum
Negative,thalaiva nee va naanga irrukum nee maatum thaan thalaiva
Positive,maasu maranam tough uh tharanum athuku ivantha poranthu varanum 
Positive,semma vera lvl by thala fan da
Positive,boll cheet ipadi niriyaniriya niriya apdiyelam nadakthu i like both dialogues inortharuku viswasam katrathukaga inorthara en asngapaduthringa
Negative,idaila kgf bgm kedathu enaku madumthana      
Positive,semma stylish olunga odi poidunga kolaveri la irukken adhichu trouser oda oda vitruven mass action movie maathiri irukku
Positive,oruthar mela vishwasam kaatrathukaga mathavangala yen asingapaduthuringa thala clazzzz
Negative,kola kand la irruken mavaney kolla ma viddamaten
Negative,climax  heavy maranna mass seen seens
Positive,dheventhiran history tamil nadu la  people nalla parunga nanga kashtapattatha
Negative,danush item boy movie laaam pakkurathu ella
Negative,annanu angu keralavilum und katta fan base
Positive,bhai rajni kant ko kitna makup karke movie nikaloge bas karo
Positive,law students mattum oru like ah potutu ponga
Positive,unmayana  kelvi oruvarukku visvasatha katta  innouvana asinga paduthi taan kattum enda muttal manidanin ulagam
Positive,alampitinga thalapongathala veriyanparamakudivaigai nagar thala boys
Positive,thalapathy fans like sarkar diwali like here
Positive,kola masss waiting for manitha kadavul dharisanam
Positive,trailer verithanam solravanga mattum like podunga
Positive,irukku pongaluku tharamana sambavam iruku  nee vaa thalaiva theater la marana mass pandro
